,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg,Aluminium,Cast iron,Copper,HDPE,Lead,Steel (low-alloy),Lubricating oil,PVC,Tin,Steel (chromium),Rubber,Fiberglass,Epoxy resin,Grout (cement),PP
73405,8.229961728616048e-05,0.0143154044094824,2.3734830013103028e-05,0.0142465612380994,4.51083413699423e-05,0.0785546710096065,0.0722442543260264,0.0063104166835801,0.1813081540596038,5.411705168501825e-06,2.135241641468281e-05,0.0001987938539005,1.075274286051157e-10,8.716169004894083e-11,2.0365738556174897e-11,4.027913683422589e-10,3.8971451576927135e-10,1.3076852572987639e-11,0.0008788571572793,0.6307007945862355,2.474163092635955e-07,1.9565314761275304e-10,1.2190731178910406e-09,7.764008030775407e-05,0.0074662329766063,60346.96765864309,278932.8084150129,100846.58462466838,4279.931562604326,12.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,280414.4634011943,4279.0419173779665,115773.82741839369,6371.3808389175665,815.7737075928715,0.49999493162765707,969958.9223780774,1757.4458465850844,575.0706451224426,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,66694.8722544041,72.03440722412488
73406,8.239682070049037e-05,0.0143319638760169,2.3748345931634897e-05,0.0142630992151599,4.511631492533169e-05,0.078649609375421,0.0723361535740953,0.0063134558013256,0.181431188491774,5.419761126821147e-06,2.136869540477053e-05,0.0001989661002551,1.0758578762498315e-10,8.720354872742678e-11,2.038223889755642e-11,4.03584439544025e-10,3.9047440698839074e-10,1.3110032555634394e-11,0.0008795161884341,0.6307354597659433,2.480579558938088e-07,1.9586501056671288e-10,1.2195229239127495e-09,7.770031895932325e-05,0.0074706907890237,57692.710690467335,276507.63759135816,97401.10811944449,4866.302391680039,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6408.908569931445,853.1308312207728,0.49999493162765707,971546.5518931316,1757.4458465850844,602.0224021774789,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,75.44602870249867
73407,8.23271029183627e-05,0.0143312903067011,2.3743488458637347e-05,0.0142624323604946,4.5114457747847976e-05,0.0785744448359371,0.0722612917341154,0.0063131531018216,0.181412986321291,5.4142829129623605e-06,2.1365209641628604e-05,0.0001989177608769,1.075851960075856e-10,8.719139843295859e-11,2.039379757462707e-11,4.026790715520725e-10,3.896127961687995e-10,1.3066275383273208e-11,0.0008794074720884,0.6307199611493174,2.4717485792454985e-07,1.9577538545892248e-10,1.2199005822786576e-09,7.768699774230845e-05,0.0074697803093669,58847.077177387146,277938.8895814763,99105.1683840032,3955.1613833339616,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6350.595548578006,795.0829106840571,0.49999493162765707,971546.5518931316,1757.4458465850844,560.1430147964033,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,70.14483007568353
73408,8.233302500788637e-05,0.0143244166744519,2.374064724073517e-05,0.0142555637240238,4.511230318736061e-05,0.0785898780166572,0.0722777631706952,0.006312114845962,0.1813788879518834,5.414430593617133e-06,2.136029505877789e-05,0.0001988741299125,1.075568795624506e-10,8.717979743123197e-11,2.037708213121868e-11,4.0297147851843906e-10,3.8988847297531985e-10,1.3083005543119366e-11,0.0008791767386768,0.6307281212141396,2.475190277616883e-07,1.9575711195263648e-10,1.219481522608289e-09,7.767050924235284e-05,0.0074683050540927,61302.07332861609,281127.6207054711,102720.2535565748,4345.42551688405,13.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,288600.08867444715,4279.0419173779665,115773.82741839369,6375.572451762835,819.9462646601532,0.49999493162765707,970752.7371356045,1757.4458465850844,578.0809878216236,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,69280.57542150188,72.41546400601926
73409,8.225566398627817e-05,0.0143227214466695,2.373513017124887e-05,0.0142538764834578,4.510983304042285e-05,0.078502033447717,0.0721905181080072,0.0063115153397096,0.1813444798540727,5.408468916168159e-06,2.1355889475064903e-05,0.0001988154382182,1.0755579151904106e-10,8.71665026120438e-11,2.038928890699728e-11,4.019874562217904e-10,3.889520340645395e-10,1.3035422157251183e-11,0.0008790412730124,0.6306965102473189,2.465667586185523e-07,1.9563872767073388e-10,1.2197915057112483e-09,7.765226459654116e-05,0.0074672499204572,59925.08542905177,279909.1752025137,100993.36387047436,3365.7846733760075,13.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,288600.08867444715,4279.0419173779665,115773.82741839369,6312.875441198157,757.5342852655472,0.49999493162765707,970752.7371356045,1757.4458465850844,533.0530964153642,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,69280.57542150188,66.715719787719
73410,8.23416403665053e-05,0.014339097409326,2.3747853805037797e-05,0.0142702320804047,4.511747511632863e-05,0.0785845161854731,0.0722700313434118,0.0063144848420612,0.1814634581007274,5.415651959820832e-06,2.1371564567974845e-05,0.0001989795002047,1.0761402110184963e-10,8.720641950825142e-11,2.0407601593598258e-11,4.026363620952634e-10,3.8957472954538485e-10,1.3061632549878771e-11,0.0008796816228904,0.6307275385531913,2.470683836472309e-07,1.9583465890478442e-10,1.220293492739473e-09,7.771008390497827e-05,0.0074715575637747,57230.55260104583,277489.5745577872,97541.03546638816,3807.914514669992,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6341.171749497537,785.7019537814566,0.49999493162765707,972340.3666506587,1757.4458465850844,553.3750078721814,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,69.28811866568871
73411,8.238114823000987e-05,0.0143234136386264,2.374380334811341e-05,0.0142545568841835,4.5112951094728606e-05,0.0786348847776033,0.0723229692872055,0.0063119154903977,0.1813694431051313,5.418393365721945e-06,2.1361868387437344e-05,0.0001988996707448,1.0755661952209529e-10,8.718847470261953e-11,2.0368144819475843e-11,4.0362832421819465e-10,3.9051361117737785e-10,1.3114713040817026e-11,0.000879228811324,0.6307164960973715,2.4817140748790654e-07,1.957896522479648e-10,1.2190519008060427e-09,7.767434081431313e-05,0.0074688640759918,55917.13026651839,276288.2781234955,95816.51945013028,5022.963535469918,13.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,288600.08867444715,4279.0419173779665,115773.82741839369,6418.9348825871075,863.1115625703729,0.49999493162765707,970752.7371356045,1757.4458465850844,609.2231237652912,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,69280.57542150188,76.3575142274908
73412,8.224012237004484e-05,0.0143379368228976,2.3740756601669723e-05,0.0142690813731164,4.511469317944434e-05,0.0784742248910377,0.0721602308224084,0.0063139940686292,0.1814342579554883,5.4076971960844055e-06,2.136638686470866e-05,0.0001989081534664,1.0761307777091323e-10,8.718876269774425e-11,2.0424315073169022e-11,4.013219385206923e-10,3.8832383783424196e-10,1.2998100686450469e-11,0.0008795205048992,0.6307022366570383,2.457877237445052e-07,1.9570056195735856e-10,1.220822721339657e-09,7.769002964039932e-05,0.0074702232842998,58244.73152681333,279237.7842289233,99280.90078397466,2487.1308627869016,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6256.641600387756,701.556092966923,0.49999493162765707,972340.3666506587,1757.4458465850844,492.66693996926693,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,61.6035381040123
73413,8.232228416935779e-05,0.0143322563164805,2.374328846705975e-05,0.0142633982612986,4.51147667148754e-05,0.0785739925751273,0.072260578764159,0.0063134138109682,0.18142690943027,5.413779149783444e-06,2.136554311709974e-05,0.0001989198177641,1.0758561616556975e-10,8.719035829280485e-11,2.0395257872764967e-11,4.025944847054264e-10,3.8953227099307983e-10,1.3062213712346754e-11,0.0008794158016355,0.6307342877945752,2.470842876336136e-07,1.9578941769408229e-10,1.2200432154570371e-09,7.768977659605834e-05,0.0074697652790604,60849.60643077027,282070.1266718753,102812.08308626668,3858.651192149808,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6344.418896679128,788.9343388850438,0.49999493162765707,971546.5518931316,1757.4458465850844,555.7070519258924,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,69.58331469190355
73414,8.221895097834021e-05,0.0143301408462209,2.373593913007648e-05,0.0142612933755108,4.511153157999927e-05,0.0784573536487226,0.0721446992023705,0.0063126544463519,0.1813831819055245,5.405797579243468e-06,2.1359742923074567e-05,0.0001988422154347,1.0758423063101879e-10,8.717257058811543e-11,2.0411660042903437e-11,4.012768633612112e-10,3.882783605762623e-10,1.2998502784949058e-11,0.0008792371862387,0.6306943283328923,2.458079736652391e-07,1.9563426286936007e-10,1.2204744031840791e-09,7.766595073305796e-05,0.007468362952167,59454.40379620119,280853.5398422167,101081.7367309848,2545.187697805958,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6260.357237626304,705.2548382927608,0.49999493162765707,971546.5518931316,1757.4458465850844,495.33544535055324,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,61.941324254850706
73415,8.226498900177452e-05,0.0143379309270561,2.374245614544247e-05,0.0142690732216309,4.511524927975271e-05,0.0784998812967357,0.0721858477234611,0.0063140335732745,0.1814370598708095,5.409681556437871e-06,2.1367490521128663e-05,0.0001989240827578,1.0761317671126574e-10,8.719314511061996e-11,2.0420031600645816e-11,4.016502114611025e-10,3.886362515131128e-10,1.301395994798994e-11,0.000879555429945,0.6307040216104506,2.461098821828713e-07,1.957276121394468e-10,1.2206596928275724e-09,7.769388167127392e-05,0.0074705363862662,56723.14533820545,278437.8489518124,97623.68090395092,2820.2643118262054,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6277.962139963332,722.7797057785751,0.49999493162765707,972340.3666506587,1757.4458465850844,507.9789768923286,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,63.541774410376156
73416,8.234604047345614e-05,0.0143308556349309,2.3744725100429032e-05,0.0142619962143734,4.511469545706334e-05,0.0785919688416103,0.072278905303536,0.0063130635380743,0.1814086705278502,5.41584728880218e-06,2.1365806115869622e-05,0.0001989275987604,1.0758507548334365e-10,8.719482103679357e-11,2.0390254446550143e-11,4.029384233836245e-10,3.898596294672833e-10,1.3078793916341328e-11,0.0008794273386477,0.6307147788215831,2.4743274913558213e-07,1.9578739264988528e-10,1.2197269183940915e-09,7.76883595683799e-05,0.0074699984067834,55389.948243746825,277238.88444330986,95896.03227667384,4223.110840807115,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6367.7443129209005,812.153713855886,0.49999493162765707,971546.5518931316,1757.4458465850844,572.4589560450985,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,71.70381302453683
73417,8.243469024245967e-05,0.014334578734787,2.375128593484455e-05,0.0142657091537918,4.511829506029757e-05,0.0787009719832765,0.0723867262359002,0.0063142457473762,0.1814747942521192,5.422458899557251e-06,2.1371864610095412e-05,0.000199004346794,1.07587133008381e-10,8.720970360175393e-11,2.037742940662712e-11,4.0402733518424457e-10,3.9089583830691374e-10,1.3131496877331e-11,0.0008796104316581,0.6307780782466523,2.4847204631785934e-07,1.9595861904605902e-10,1.2195766088659627e-09,7.771577189896874e-05,0.0074712917364706,61779.19758198289,284192.5170483616,104577.68171353445,5286.737410902068,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6435.8164096939545,879.91634341164,0.49999493162765707,971546.5518931316,1757.4458465850844,621.3471399263932,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,77.89220281402349
73418,8.214372134049287e-05,0.0143364880711123,2.3733970654887025e-05,0.0142676421987183,4.511190173906857e-05,0.0783678689682585,0.0720544373557088,0.0063134316125496,0.1814013321586956,5.400186224960076e-06,2.1361273486841285e-05,0.0001988385548539,1.076120241422491e-10,8.717206445826373e-11,2.0439959683985436e-11,4.0008130313241095e-10,3.8714317689511023e-10,1.2938126237300855e-11,0.0008793620836674,0.630672938439535,2.445817256750796e-07,1.9556629916440547e-10,1.2212853788787992e-09,7.766971960219563e-05,0.007468939859348,57777.71628923452,280373.49354301405,99479.02693419452,1244.4014675726137,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6177.106923432297,622.3829940489125,0.49999493162765707,972340.3666506587,1757.4458465850844,435.54653239755453,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,54.37309264818612
73419,8.230087882682599e-05,0.0143319693090503,2.374178633252358e-05,0.014263113360849,4.51141618687609e-05,0.0785505392467569,0.0722372406803624,0.0063132985663945,0.1814201183851763,5.412107092712277e-06,2.1364427391692747e-05,0.0001989045486389,1.0758539800376466e-10,8.71866436748642e-11,2.0398754328900505e-11,4.0231825430037663e-10,3.8926939312588877e-10,1.3048861174487934e-11,0.0008793811676816,0.6307283096554277,2.468154906113488e-07,1.9576029811695492e-10,1.2201499372864819e-09,7.768539356935548e-05,0.0074694819418648,60350.17542695849,282972.4463149249,102844.27732522092,3581.561116501158,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6326.6851328049115,771.2811956882929,0.49999493162765707,971546.5518931316,1757.4458465850844,542.9709742921948,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,67.97114981832476
73420,8.24452001917183e-05,0.0143320382739385,2.3751664005526094e-05,0.0142631691759949,4.51174339381353e-05,0.0786999276353798,0.0723863710922757,0.006313556543104,0.1814379271947382,5.423611205746779e-06,2.137089134431988e-05,0.0001989975493935,1.0758601921762943e-10,8.721205797966249e-11,2.037396123796697e-11,4.042212473251116e-10,3.910804476087873e-10,1.3140799716324371e-11,0.000879585480762,0.6307402382842994,2.4868222960438534e-07,1.9591935358896895e-10,1.219215624491496e-09,7.770812704778288e-05,0.0074713040093518,53588.978055477724,276694.7448062775,94122.96779032882,5511.589279741517,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6450.206928514742,894.241440510076,0.49999493162765707,971546.5518931316,1757.4458465850844,631.6821577032567,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,79.20043546671928
73421,8.219790608257987e-05,0.0143369191067055,2.373773349275745e-05,0.0142680680680084,4.5113305204313496e-05,0.0784258538294678,0.0721122126758899,0.0063136411535777,0.1814140926224275,5.404455324670885e-06,2.1363930173842253e-05,0.000198875631352,1.0761244184687534e-10,8.718152597531696e-11,2.0430915871558425e-11,4.0078696603088893e-10,3.8781473694909677e-10,1.297222908179239e-11,0.0008794451313493,0.6306835779124297,2.45270767227662e-07,1.95634108863574e-10,1.2209812212993032e-09,7.767973503663774e-05,0.0074696431111619,56203.28498780959,279402.97152338165,97702.85306457832,1955.6035146425995,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6222.623851962034,667.6929949551469,0.49999493162765707,972340.3666506587,1757.4458465850844,468.235990738941,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,58.51100684673516
73422,8.235227465932969e-05,0.0143468980646694,2.3751951396574983e-05,0.0142780257112599,4.512040201301284e-05,0.0785905258794283,0.0722747175485363,0.006315808330892,0.1815133795438068,5.416710445420896e-06,2.1377742078103667e-05,0.0001990386999099,1.0764282730908003e-10,8.722075416306659e-11,2.042207314601347e-11,4.0254228600279926e-10,3.894877780600809e-10,1.3054507942718537e-11,0.0008799501763704,0.6307347236690428,2.469115572627959e-07,1.958895391806509e-10,1.2207111442554281e-09,7.773253850160014e-05,0.007473285323808,54811.29933979788,278210.3995154965,95942.76225052854,3608.6219987284544,16.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,313156.96449420566,4279.0419173779665,115773.82741839369,6328.4170291729915,773.0052185637807,0.49999493162765707,973134.1814081857,1757.4458465850844,544.2147918344738,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,77037.68492279522,68.1285953842577
73423,8.2600451508314e-05,0.0143456887433901,2.376643448093826e-05,0.0142767961725897,4.512613631946985e-05,0.0788827091641597,0.0725659628029347,0.006316746361225,0.181592363005109,5.435483063264922e-06,2.138682530672476e-05,0.0001991807574352,1.0761808002915176e-10,8.725071528559776e-11,2.036736474355404e-11,4.059084101000899e-10,3.926885298226269e-10,1.321988027746306e-11,0.0008801492176684,0.6308472825161577,2.5022736688979965e-07,1.9624909019651263e-10,1.2193623168706711e-09,7.777448254296887e-05,0.0074751310302839,62708.92366657264,286272.7420756215,106288.79464193914,7054.834103897088,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6548.974591873371,992.56008943566,0.49999493162765707,972340.3666506587,1757.4458465850844,702.6153581877448,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,88.17933913554161
73424,8.243658253496999e-05,0.0143346533628553,2.3751425331113384e-05,0.01426578356772,4.511836980418482e-05,0.078703276042548,0.0723890064074055,0.0063142696351424,0.1814761330826813,5.422600627682259e-06,2.137199118500155e-05,0.0001990059592112,1.0758717472204183e-10,8.7210022239131e-11,2.037715248291089e-11,4.0405068407798335e-10,3.9091805725606445e-10,1.3132626821919144e-11,0.0008796142641116,0.6307793557539665,2.484943721410983e-07,1.9596217722909718e-10,1.2195728429169527e-09,7.771633933573127e-05,0.0074713191143584,61249.36668189253,285051.18040982017,104553.72192800452,5309.601706185324,14.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,296785.7139477,4279.0419173779665,115773.82741839369,6437.279724512266,881.3730057543213,0.49999493162765707,971546.5518931316,1757.4458465850844,622.3980669185838,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,71866.27858859966,78.02523180695479
73425,8.218989667196595e-05,0.0143377117107522,2.37372920824724e-05,0.0142688609510736,4.511346759617047e-05,0.0784212937772807,0.072107445424256,0.0063138483530247,0.181425045033097,5.403718467113964e-06,2.1364023240014724e-05,0.0001988747158743,1.07612770008797e-10,8.717995798166181e-11,2.043281202713522e-11,4.0066404385161256e-10,3.87697732947283e-10,1.2966310904329696e-11,0.0008794462544819,0.6306950270789166,2.451439400737524e-07,1.95641191211097e-10,1.2211247295160239e-09,7.76813832997743e-05,0.0074695796675644,58375.824041812135,282625.7157571071,101083.96496793104,1822.116529274132,15.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,304971.3392209528,4279.0419173779665,115773.82741839369,6214.080685364443,659.1886670318323,0.49999493162765707,972340.3666506587,1757.4458465850844,462.1004385912819,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,74451.98175569743,57.73435315970867
73426,8.225347392168941e-05,0.0143617140198102,2.375183117527697e-05,0.0142928389694705,4.51232191644077e-05,0.0784748504642093,0.0721568122589465,0.0063180382052627,0.1815874917843139,5.409346431765521e-06,2.138430639538649e-05,0.0001990758457199,1.0769959143018655e-10,8.722842386825624e-11,2.0471167561930382e-11,4.0078674719306006e-10,3.878222317382169e-10,1.2964515454843376e-11,0.0008803059125857,0.630728099543263,2.450660881178479e-07,1.9585243017941588e-10,1.2222399774512099e-09,7.775587459058893e-05,0.0074751905225161,55421.3988595448,280705.3141628565,97741.15651708844,1628.4436053268018,18.0,5,140,8300,105,164,494414400.0,0.34,867034.24024056,418085.4045587,210712.62512,329528.2150407113,4279.0419173779665,115773.82741839369,6201.685618907908,646.8499506351076,0.49999493162765707,974721.81092324,1757.4458465850844,453.1985196424916,0.49999493162765707,250504.47602325561,580.7162538861572,177437.4424307854,4169.130070339288,82209.09125699078,56.607525776157416
